MODEL,SCENARIO,REGION,VARIABLE,UNIT,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,2105,2110,2115,2120,2125,2130,2135,2140,2145,2150
IIASA GDP,SSP2_v9_130219,CHN,Population,million,1341.335152,1363.41997988635,1379.22902446303,1385.14535683876,1380.65124435161,1365.27503495888,1339.58695281157,1305.12014090903,1263.13809494703,1215.40260455716,1163.79440758145,1110.44364898402,1057.14624456799,1004.27638942189,951.827698717379,900.636432463167,852.318544202574,807.863863056407,767.27482039296,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,CIV,Population,million,19.7378,21.462839425873,23.1521487454892,24.7100879813103,26.1794583164888,27.548332799873,28.7569896090436,29.7721422803426,30.6193213401173,31.2834099218492,31.8008657153656,32.237398621794,32.5632448005001,32.7881703669653,32.9116094288841,32.9349753709394,32.9038080465527,32.7969739013749,32.6548199795861,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,CMR,Population,million,19.598889,21.6592612541407,23.6544888544664,25.5157767934915,27.3154902258297,29.0373791474408,30.6205562457496,31.9783841193069,33.1555731169313,34.1644477021433,34.9707782315179,35.5973486890956,36.0694792148047,36.4090403153956,36.5831644531134,36.6023997544857,36.4702889765139,36.251858813325,35.9247278001453,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,COD,Population,million,65.965795,75.4132715247642,85.7714518359834,96.6136472618283,107.350361086019,117.67795640586,127.427357112811,136.789113194621,145.718886715234,153.863914683396,160.928759481468,167.188335205138,172.539662001004,177.040249968881,180.710856845662,183.405787696594,185.386729189855,186.604360158766,187.014522866092,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,COG,Population,million,4.042899,4.56103230278678,5.07747042497348,5.57998029433543,6.08004059274059,6.57062409866196,7.0323113615613,7.44562228592181,7.82333253136519,8.16147151359079,8.45437831346224,8.6995557687668,8.90242775589382,9.06304332332267,9.17153710327921,9.23108671179574,9.24217007772966,9.21612709598928,9.15286481177624,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,COL,Population,million,46.294841,49.3324065924204,52.2330928431366,54.9151371646171,57.3277686269846,59.4222074275712,61.2245022809767,62.7349738344181,63.9000532220187,64.7328263228608,65.2968372834988,65.5645964347615,65.5875278713201,65.3723337931937,64.9116576010888,64.2298285424303,63.4080435749126,62.4720487601963,61.4358660956928,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,COM,Population,million,0.73475,0.821822673689596,0.901072053005576,0.97517540249093,1.04832595388422,1.12045478615226,1.18701711551973,1.24272828131627,1.28687632631953,1.32272000902863,1.35288877440348,1.37900694416506,1.4004715219943,1.41532031012623,1.42396744932,1.42662345875893,1.42475756438989,1.41984008009398,1.41241332815647,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,CPV,Population,million,0.495999,0.515755782793986,0.533006927786058,0.547396182963115,0.558838551707539,0.566940617563882,0.572151482447617,0.574322918182448,0.573207656719759,0.568867563667652,0.561463552915668,0.553722656148344,0.546047985795967,0.537957257724494,0.529479665517705,0.520871380278744,0.513222612568672,0.507018278635659,0.502381279403136,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,CRI,Population,million,4.658887,5.00111038392947,5.32616158908158,5.63031110280142,5.91052621145588,6.16214125301161,6.38662699070414,6.57669246925138,6.73597187210696,6.86497247879503,6.96529577607588,7.0229095703198,7.03764521609542,7.01044822548078,6.94881399216643,6.85630169496456,6.73927537617634,6.60428642213375,6.45549745576566,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,CUB,Population,million,11.257979,11.190266433316,11.083457375302,10.9195243236111,10.6947746444296,10.4054911852881,10.0561241621746,9.65126526017685,9.19223348482426,8.68877108750855,8.15665337233047,7.63115188372921,7.13778503896534,6.69025023411761,6.28614285470019,5.9144436389379,5.56847518082327,5.24936828989673,4.95957605209117,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,CYP,Population,million,1.103647,1.17652376699911,1.2477744118889,1.31583120047075,1.37740496636437,1.43271342846123,1.48431418585739,1.53338034942481,1.57866934778595,1.61786968849307,1.64964173978036,1.66820306585839,1.67398365867458,1.66847534394847,1.65321703917286,1.63001299440444,1.60132700723143,1.56872875099401,1.53292333762506,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,CZE,Population,million,10.49296,10.7598639898844,10.9719183321503,11.1535356880789,11.291831824829,11.386760533117,11.477775165859,11.5888331860212,11.7037010067598,11.7941240027905,11.8411140131681,11.8104147696192,11.7191349081299,11.5945891484718,11.460357768435,11.3247591717628,11.1829477253032,11.0289796351609,10.8557928840247,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,DEU,Population,million,82.3024631617872,82.1235579123803,81.9102028427271,81.6834962074576,81.3573886185241,80.9136654166234,80.3669273355798,79.714987486183,78.9322451869944,78.0200949530775,77.0685285242044,76.0132888417009,74.9343801844602,73.8157449519379,72.6041958265988,71.2672732960869,69.8272688056969,68.3030329671867,66.527605049118,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,DJI,Population,million,0.888716,0.968072565827372,1.04460044781258,1.11605730565543,1.18174520643539,1.24112704467038,1.29403205629023,1.33987320898597,1.37780341930603,1.4063592928932,1.42665058463583,1.43965434424671,1.44676803379594,1.44807095041296,1.44415883130569,1.43668976971859,1.42546026343847,1.41102007790273,1.39497052116902,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,DNK,Population,million,5.550142,5.67851740234462,5.80620193159711,5.94627472883038,6.08693958138354,6.2177866211963,6.3376502404339,6.4542966833628,6.57397318544204,6.69860876393713,6.82466039072457,6.94144217030427,7.04693716427126,7.14119490455777,7.22461136432587,7.29612283154567,7.35419308217934,7.39756934923428,7.42553539300047,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,DOM,Population,million,9.92732,10.5221297569695,11.0658592180352,11.56092348718,12.0056975108147,12.3878103079806,12.6961508907094,12.9437552597426,13.1321799979742,13.2463253844383,13.2951832990907,13.2953719939564,13.2629634219024,13.1919292203115,13.0820883792963,12.9370416106127,12.771943663374,12.5905549873958,12.3947622957388,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,DZA,Population,million,35.468208,38.0534152281492,40.527618927806,42.7128748359498,44.5185533610338,46.0629856100501,47.4368099133052,48.6395235282498,49.5248838507897,50.017179570493,50.1318116655755,49.9770287814548,49.6089253375615,49.1031468421212,48.487461813726,47.7905062629373,47.0804349891558,46.3561679188077,45.6007447126076,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,ECU,Population,million,14.464739,15.4354457126635,16.3472943715847,17.2036078789276,17.9737988481488,18.6525869494415,19.2396441325171,19.7168143572927,20.0891081843465,20.3506121426966,20.507654368993,20.5919671096725,20.6105777410873,20.5613303906934,20.4465158189783,20.2655253588275,20.0316376576233,19.7510972339059,19.4519278933182,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,EGY,Population,million,81.121077,88.0839076867617,94.7498531132816,100.949284891014,106.68540214631,112.000260869485,116.867776794965,121.202267197388,124.860790537699,127.96942367359,130.529373760842,132.496501363659,133.778074243239,134.387361267389,134.519247100827,134.220213600496,133.577249253935,132.539715880177,131.238856880543,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,ERI,Population,million,5.253676,6.0913568215085,6.92551432444243,7.7274024779024,8.53935397525638,9.37267697289577,10.193225190345,10.9522383070826,11.6338389821008,12.2432267320973,12.7912305577678,13.2720338734896,13.6861747138689,14.0113075655078,14.2523208933067,14.399599272763,14.4719159986366,14.4697461631121,14.3933954826757,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,ESP,Population,million,46.076989,47.8115238214715,48.7690210980365,49.5333517020267,50.2077795749284,50.9235794295089,51.6746399072811,52.3272259677692,52.760370111587,52.9209414109352,52.8449580282698,52.5287855228581,52.081470355839,51.5557218754605,50.9645220053117,50.3307447679091,49.6017914197655,48.7431103551873,47.7589038340159,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,EST,Population,million,1.34114,1.3345128639871,1.32462533648236,1.31209578625523,1.29696357517143,1.28278143783045,1.27292174522726,1.26606479589836,1.25940642527765,1.25088050128552,1.24069446644349,1.22845332719656,1.21575279050596,1.20299668404007,1.18988282464213,1.17615070521196,1.16206728324062,1.14781573212422,1.13290691887574,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,ETH,Population,million,82.9495397356104,92.5963440490855,103.02141057539,113.691467534432,123.971378349472,133.596078830039,142.609965839177,151.067798337721,158.82881589733,165.903569647507,172.129885974768,177.361019178551,181.728494817323,185.218954428246,187.821787869645,189.694329936088,190.759737105714,191.231056383335,191.006477361517,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,FIN,Population,million,5.3645451060663,5.4928941684878,5.61704020586072,5.73786511007748,5.8446957971044,5.93386290173472,6.01192666818512,6.09012231427675,6.17557405371539,6.26884579406015,6.36592870832241,6.45724598593881,6.54109417875376,6.61740299460216,6.68386527872317,6.74034517495511,6.78552955823213,6.81608175498239,6.82408690696936,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,FJI,Population,million,0.860622999999999,0.896550925376434,0.924580530420397,0.944820260300763,0.960068296721979,0.97050000552871,0.975172298696734,0.974450122385896,0.969505410090258,0.960273749112539,0.947328562705568,0.933665118846683,0.91987366018074,0.905608168700513,0.890915622619059,0.875597102409151,0.859873343725,0.843807111998965,0.828497552704884,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,FRA,Population,million,62.7874165517321,64.69581638405,66.6091247302599,68.4991071296494,70.3243200819523,72.0710070053629,73.7074294137555,75.185152828463,76.5038765235807,77.7145199294812,78.8662477717736,79.9100315021447,80.8652242863799,81.7218496680744,82.4404928212505,82.9906422164256,83.2260467914292,83.2058479909579,82.9696602949976,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,GAB,Population,million,1.505463,1.63365969216782,1.75945683009682,1.87684663362811,1.98184128658631,2.07543381843684,2.15809573614706,2.22902627961199,2.28752805256609,2.33633814224667,2.3754295838596,2.4016939961761,2.41530925061145,2.41668847678201,2.40966171286264,2.39347638638298,2.36983589458098,2.33868901350226,2.30434970044148,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,GBR,Population,million,62.03557,64.1778781908763,66.2086047323148,68.1908141221338,70.0367129513424,71.7498073292044,73.3958023366544,75.0255568100337,76.5915185148169,78.0432213459845,79.3671937824385,80.5091736797931,81.5282127048947,82.4480387973203,83.2351626141911,83.855853980072,84.3076370540677,84.6114182149364,84.7239044987738,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,GEO,Population,million,4.352244,4.25809974142074,4.13394578447471,3.99174591481977,3.84195939616197,3.69341162264194,3.54343083833166,3.38733257738038,3.22615032714098,3.06534393272548,2.91155628318557,2.77189618467536,2.64481114743501,2.52759972065985,2.41938870000476,2.32207906481001,2.23830816227013,2.16856799686957,2.11031480112679,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,GHA,Population,million,24.391823,27.2484282742631,30.1614337468557,33.0610211667112,35.9314039664653,38.7635561282586,41.4999366928703,44.0565253838628,46.3762314231647,48.4179195126348,50.2598403079379,51.9242530059532,53.3885544945765,54.6599280430363,55.682133121821,56.4873866137967,57.046305216951,57.3973043933914,57.5973338640226,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,GIN,Population,million,9.98159,10.8974840737579,11.7781236066219,12.6044412873832,13.3555458965569,14.0296912180595,14.6126586562037,15.0991584967142,15.4797717184493,15.7504288609347,15.9373455682948,16.1083515336373,16.254645797387,16.3822868478942,16.4703798798532,16.5284378928068,16.5557861171583,16.5712577340321,16.5759566142579,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,GLP,Population,million,0.460665999981979,0.473340417738222,0.483952812374591,0.493736687038304,0.502624477646431,0.509802881756222,0.514782746656773,0.517534997706801,0.518214172777004,0.517452771055504,0.515697093613492,0.513595753697131,0.511571596418407,0.509931340557103,0.508669343822708,0.507525341291814,0.506230793695877,0.50426347109655,0.50118642518892,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,GMB,Population,million,1.728394,1.95881748196003,2.18472490972736,2.39952998820888,2.60138871838609,2.79380387374791,2.97590012689227,3.13688038318736,3.27307570619785,3.38634424236054,3.48166837834015,3.56600154547311,3.64015320633551,3.70001707518429,3.74869864010415,3.7849508043476,3.81378246840515,3.83109744412761,3.83846376758222,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,GNB,Population,million,1.515224,1.66456961030532,1.81120802139162,1.9480478390102,2.07445751909994,2.1949774888151,2.30660224200416,2.40530869938191,2.4884374205896,2.55625651093555,2.61025093492333,2.65241019562367,2.68375064881715,2.70507452048672,2.71267640707722,2.70661691259445,2.69268551293983,2.67322451325746,2.64858038670142,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,GNQ,Population,million,0.700401,0.798805303706578,0.901079124458436,1.00120267551168,1.09725463830046,1.19076197879212,1.28012426881673,1.36454431985757,1.44294452089673,1.51607647161387,1.58288473561612,1.6413861779038,1.68942826325555,1.72805971036581,1.75726975740784,1.77588107347206,1.78509302305442,1.78328059531243,1.77367697606924,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,GRC,Population,million,11.359346,11.4492033362915,11.4302033995378,11.4023992432591,11.3793576289523,11.3660212885352,11.3505822076814,11.3167837317564,11.2484700757639,11.146451251872,11.0221915495794,10.8644122892256,10.6858993446777,10.4942415157411,10.2955757164858,10.0933219956944,9.89074427537199,9.67986452425285,9.44152593100274,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,GTM,Population,million,14.388929,15.9880080979929,17.5052362357475,18.979786676338,20.4013865914992,21.7237563237739,22.9109618288701,23.9986578214552,24.9654884807103,25.8115758416907,26.5122773922827,27.1434517175006,27.6990482315145,28.1415136300491,28.4862383697951,28.7183887247613,28.8657678228509,28.9212314111974,28.893196543178,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,GUM,Population,million,0.179896,0.190531467412774,0.20081841979138,0.210660554461599,0.219460563535554,0.226838515814813,0.232837929582871,0.237499178172566,0.241128953070063,0.243701806609316,0.245478356203581,0.246419942726442,0.246524702260746,0.245737296186506,0.244125123762404,0.241596088136529,0.238180979798835,0.234067515813058,0.229527341010148,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,GUY,Population,million,0.754493,0.763036296989772,0.774286933140125,0.781597958721694,0.782223272338003,0.776897174100248,0.765854245307721,0.750307438346478,0.732210298835482,0.711527166757763,0.688484018236124,0.666409470027477,0.645497476779392,0.625410087646435,0.60664715205151,0.589046206558109,0.572540631598558,0.557818673934879,0.545719022813834,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,HKG,Population,million,7.053189,7.36095828794097,7.64727252647143,7.9429767465738,8.25324406737865,8.55130715396359,8.81827286304014,9.05773568558552,9.2666690026303,9.43845240990921,9.57692909211164,9.64729625590416,9.65541235678929,9.60568265887179,9.50216255066943,9.34566624074022,9.11660641771421,8.82902927975375,8.49599199759109,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,HND,Population,million,7.600524,8.28042653784443,8.923784945233,9.52240041016557,10.0613992095973,10.5505952619367,10.9873935055684,11.3559940868691,11.6586069941724,11.9059038005722,12.0963248992796,12.2376887611645,12.3308503819517,12.3773180084254,12.3890079715929,12.3637078774996,12.3064987484231,12.219939328769,12.1224410384502,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,HRV,Population,million,4.40333,4.37271126979166,4.33918136872629,4.30124501211812,4.25933784535299,4.21416026325027,4.16681018018832,4.11647981478745,4.06329038574058,4.0076770238352,3.94987117507883,3.88102578998278,3.80228423072677,3.71508768134618,3.62119122604264,3.52325894794697,3.42322423298693,3.32194850964143,3.21998760242336,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,HTI,Population,million,9.993247,10.5577567815437,11.0668981741786,11.5166842532543,11.9007425849181,12.2114246525923,12.4620396295102,12.6439387688015,12.7472891710161,12.7801025437601,12.7306435299696,12.637174881433,12.4933769388742,12.3148390005387,12.1090338436366,11.8826963149817,11.642797461978,11.4125001766855,11.1931617976391,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,HUN,Population,million,9.98364500000001,9.85258915447698,9.72888541813185,9.61199486922274,9.48825979434482,9.34893958063299,9.20179706351188,9.05198849220011,8.89944628883851,8.74137021678495,8.57351592458606,8.37918456240004,8.1636673713951,7.93998739379821,7.72142657016913,7.512165541825,7.31175967011529,7.11789287905454,6.92624221969568,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,IDN,Population,million,239.870937015142,251.395840440504,261.704854575829,270.395110978157,277.363847357717,282.723212295947,286.313966148883,287.957541229736,287.522195674136,285.512406884635,282.010165561112,277.241304993886,271.456446882342,264.910669470833,257.844378342598,250.451095710519,242.866998468354,235.194938059978,227.517628289012,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,IND,Population,million,1224.614327,1307.93291876326,1388.08945701848,1461.7713384058,1528.5951937746,1590.43798288153,1645.88455453544,1694.57236313121,1733.79547811031,1762.64106119452,1779.29484095996,1784.82315552843,1781.25226539357,1768.80500393386,1747.79686385068,1718.93930629234,1684.43353053595,1644.92430066599,1602.93622781211,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,IRL,Population,million,4.4699,4.76746881718551,5.03674346492172,5.28380515737539,5.51336759976841,5.73609057823343,5.95577144499863,6.16675033575485,6.35795901061201,6.5235633906451,6.66522057669113,6.77818312110017,6.86971095214468,6.94401180449946,7.00286006393816,7.04677768336188,7.07480796447895,7.08592156100568,7.07578228394174,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,IRN,Population,million,73.9736299999999,78.3440537166597,82.3386547129308,85.5064896972468,87.9499788410344,89.9541848831158,91.658285913371,92.8929124627227,93.4652353065186,93.3145579385101,92.471361201432,91.0593248717189,89.1520645635921,86.8104105415288,84.1781246975132,81.5034798651802,79.0206820398872,76.8240817736591,74.8152788960767,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,IRQ,Population,million,31.671591,36.1997864095575,40.7723034045909,45.4173346670681,50.1744741621138,54.9134710697785,59.5345636959806,63.8420938811601,67.7574899784507,71.361399135433,74.6705586810949,77.6673682697269,80.3865532954854,82.7131126168814,84.6488731913292,86.1468038216974,87.2538447447289,88.0400633547984,88.4941376915269,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,ISL,Population,million,0.320135945621368,0.344936042908754,0.368744573105211,0.391752498031649,0.413212834029918,0.433497998562712,0.453515486237825,0.473288732574608,0.492265418073757,0.509907162093875,0.52601435398573,0.540059955683528,0.55244622814578,0.563415380924723,0.572724401109961,0.580072764606507,0.58541082732893,0.588218397397573,0.588682921010187,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,ISR,Population,million,7.4184,8.31947419704676,9.23661715917229,10.1507466035372,11.0502610271925,11.9494546980104,12.859533753383,13.7663922861345,14.6486575121432,15.4974600244012,16.3147683900913,17.1473125917997,17.9948414384114,18.8515019148052,19.7076589490909,20.5611026526142,21.4171783295449,22.2842749504414,23.1439488210358,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,ITA,Population,million,60.550848,61.4804886283278,61.7017410309343,61.8395379335009,61.9539277152056,62.0284864932693,62.0224830763674,61.8513748071831,61.4758175923594,60.8966594509341,60.1705990666949,59.2758371843315,58.3045456748271,57.3235018294766,56.3608534769949,55.4129377192371,54.3783365355622,53.1951787741026,51.8851541912029,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,JAM,Population,million,2.741052,2.79039948998374,2.83629051765394,2.86792216402545,2.87972284424621,2.8761552587451,2.85903228478956,2.82992441707531,2.78582793517834,2.72691235321004,2.65957295047893,2.59472103800648,2.53529392672458,2.48072120997656,2.4284348416464,2.37653853113642,2.32741916380592,2.28194710341637,2.24153723067749,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,JOR,Population,million,6.187227,7.06834019805342,7.99306475383205,8.93158154202851,9.85541379431368,10.7584022151086,11.6333120616304,12.4654240875304,13.2533654283557,13.9783054637283,14.6292500364165,15.1719628521037,15.5908912496028,15.8873391622323,16.079761705693,16.1712046989814,16.1728549753413,16.0869122514624,15.9348801566943,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,JPN,Population,million,126.535920016219,126.104531362411,124.812548020654,122.850151439823,120.409813323431,117.670260958663,114.754409856619,111.707925381412,108.60869980126,105.522853716767,102.414741770572,99.0953459375039,95.6191221875417,92.1221470293641,88.6904399732614,85.1721265594068,81.6863611397245,78.2759936837181,74.941346345532,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,KAZ,Population,million,16.0263670004566,16.8662415308768,17.5904964406632,18.19200742102,18.694465370067,19.1528978810643,19.5807234600775,19.9353753404897,20.1777910358002,20.3235700323422,20.4103809709159,20.434941333653,20.3899785957407,20.2642876886734,20.0551068828737,19.7951981587303,19.4985469435039,19.1681185507853,18.7938942051396,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,KEN,Population,million,40.512682,45.5664013138289,50.6575513714898,55.6666851230459,60.5933137905369,65.4394750435172,70.0353517493073,74.278589013803,78.0556223400833,81.3075591211945,84.1653098163642,86.7599927054445,89.0220404246925,90.9793596404017,92.5942331107204,93.8273189190637,94.7324936487855,95.2693214411107,95.5405812857994,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,KGZ,Population,million,5.334223,5.60972643588397,5.83947554874166,6.01776964127465,6.1607906272377,6.28074333826363,6.36704867010052,6.40839592826614,6.40961607551331,6.37762829739627,6.32017557413703,6.25516764843101,6.18168916438848,6.09299356668413,5.99271394929689,5.88688457927756,5.77949492199936,5.67934181035441,5.58387090621316,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,KHM,Population,million,14.1382550001141,14.8925548952447,15.6068856194394,16.1918266171608,16.6599821013295,17.0197958335185,17.2886562222314,17.497029499064,17.6152708934585,17.6273748906035,17.5400924083904,17.3863038550278,17.1972621885916,16.9737933080222,16.7188217851681,16.4579444717159,16.1917648498155,15.9467920965156,15.7198846264735,,,,,,,,,,
IIASA GDP,SSP2_v9_130219,KOR,Population,million,48.1835840019435,48.906107646599,49.3775550554562,49.6406536525554,49.6606472198026,49.3423219506445,48.6301857823131,47.5595078550105,46.1832509515486,44.5978673023,42.9064589060131,41.1554452710613,39.3918147954995,37.6546742901336,35.9746451680717,34.3705869303412,32.8546870608833,31.4355256332957,30.0444725903613,,,,,,,,,,
